segment_filename	start_time	end_time	transcription
16700c672dfa4a3b34875cdf9cc8a027_seg2.wav	1.5	3.0	faktem do sytuacji
16700c672dfa4a3b34875cdf9cc8a027_seg3.wav	2.25	3.75	chcąc nie
16700c672dfa4a3b34875cdf9cc8a027_seg4.wav	3.0	4.5	nie chcąc bardzo w
16700c672dfa4a3b34875cdf9cc8a027_seg5.wav	3.75	5.25	docenił
16700c672dfa4a3b34875cdf9cc8a027_seg6.wav	4.5	6.0	
9ed4b0d0dd159c9149d502390acf633d_seg0.wav	0.0	1.5	podczas kolacji
9ed4b0d0dd159c9149d502390acf633d_seg1.wav	0.75	2.25	
9ed4b0d0dd159c9149d502390acf633d_seg2.wav	1.5	3.0	prawda
9ed4b0d0dd159c9149d502390acf633d_seg3.wav	2.25	3.75	pytasz
9ed4b0d0dd159c9149d502390acf633d_seg4.wav	3.0	4.5	
0b23750e327b287b96be8f24c2903e06_seg0.wav	0.0	1.5	kontroler ruchu
0b23750e327b287b96be8f24c2903e06_seg1.wav	0.75	2.25	ruchu lotniczego
0b23750e327b287b96be8f24c2903e06_seg2.wav	1.5	3.0	
533541c3f556bc6a3debfc6de469f61b_seg0.wav	0.0	1.5	musieli zawa
533541c3f556bc6a3debfc6de469f61b_seg1.wav	0.75	2.25	zawalczyć o lepszej
533541c3f556bc6a3debfc6de469f61b_seg2.wav	1.5	3.0	jutro dla siebie
533541c3f556bc6a3debfc6de469f61b_seg3.wav	2.25	3.75	
fd4b94014891105b873ea4464fd67ada_seg0.wav	0.0	1.5	odparła z
fd4b94014891105b873ea4464fd67ada_seg1.wav	0.75	2.25	z szerokim uśmiechem
fd4b94014891105b873ea4464fd67ada_seg2.wav	1.5	3.0	jak dziecko
fd4b94014891105b873ea4464fd67ada_seg3.wav	2.25	3.75	które znalazłem
fd4b94014891105b873ea4464fd67ada_seg4.wav	3.0	4.5	wymarzony prezent
fd4b94014891105b873ea4464fd67ada_seg5.wav	3.75	5.25	prezent pod choinką
fd4b94014891105b873ea4464fd67ada_seg6.wav	4.5	6.0	
ab257b6f2c82016456c089245561a974_seg0.wav	0.0	1.5	czy pokroić Wendy
ab257b6f2c82016456c089245561a974_seg1.wav	0.75	2.25	wędlina
ab257b6f2c82016456c089245561a974_seg2.wav	1.5	3.0	
55c469d5bde98c7514832f54b50bc8d6_seg0.wav	0.0	1.5	już wolał
55c469d5bde98c7514832f54b50bc8d6_seg1.wav	0.75	2.25	jakieś w
55c469d5bde98c7514832f54b50bc8d6_seg2.wav	1.5	3.0	w środku ale
55c469d5bde98c7514832f54b50bc8d6_seg3.wav	2.25	3.75	ale mieć pewność
55c469d5bde98c7514832f54b50bc8d6_seg4.wav	3.0	4.5	że super jestem
55c469d5bde98c7514832f54b50bc8d6_seg5.wav	3.75	5.25	bezpieczna
55c469d5bde98c7514832f54b50bc8d6_seg6.wav	4.5	6.0	
2a838a69207079275e55bd17ba378d31_seg0.wav	0.0	1.5	chwila ciszy
2a838a69207079275e55bd17ba378d31_seg1.wav	0.75	2.25	na pewno była
2a838a69207079275e55bd17ba378d31_seg2.wav	1.5	3.0	władanie stresująca
2a838a69207079275e55bd17ba378d31_seg3.wav	2.25	3.75	trująca
ffbb9b35ed14ee1ee3376b55baa5390a_seg0.wav	0.0	1.5	jego zarys
ffbb9b35ed14ee1ee3376b55baa5390a_seg1.wav	0.75	2.25	budzi wiele wątpliwości
ffbb9b35ed14ee1ee3376b55baa5390a_seg2.wav	1.5	3.0	wątpliwości
ffbb9b35ed14ee1ee3376b55baa5390a_seg3.wav	2.25	3.75	Jedynak pokazy
ffbb9b35ed14ee1ee3376b55baa5390a_seg4.wav	3.0	4.5	kazał on że tak
ffbb9b35ed14ee1ee3376b55baa5390a_seg5.wav	3.75	5.25	ta dwójka może nas o
ffbb9b35ed14ee1ee3376b55baa5390a_seg6.wav	4.5	6.0	na sobie polegać w
ffbb9b35ed14ee1ee3376b55baa5390a_seg7.wav	5.25	6.75	każdej sytuacji
ffbb9b35ed14ee1ee3376b55baa5390a_seg8.wav	6.0	7.5	
ab0c1c65f3c7e2405d1b285b5164b86b_seg0.wav	0.0	1.5	uśmiechnęła się
ab0c1c65f3c7e2405d1b285b5164b86b_seg1.wav	0.75	2.25	lekko o nas
ab0c1c65f3c7e2405d1b285b5164b86b_seg2.wav	1.5	3.0	zdziwiona mina chłopa
ab0c1c65f3c7e2405d1b285b5164b86b_seg3.wav	2.25	3.75	chłopaka i usiadła na
ab0c1c65f3c7e2405d1b285b5164b86b_seg4.wav	3.0	4.5	na kanapie
ab0c1c65f3c7e2405d1b285b5164b86b_seg5.wav	3.75	5.25	zaraz podskocz
ab0c1c65f3c7e2405d1b285b5164b86b_seg6.wav	4.5	6.0	z Krzychem
ab0c1c65f3c7e2405d1b285b5164b86b_seg7.wav	5.25	6.75	zdając
ab0c1c65f3c7e2405d1b285b5164b86b_seg8.wav	6.0	7.5	sobie sprawę że
ab0c1c65f3c7e2405d1b285b5164b86b_seg9.wav	6.75	8.25	że prawie usiadła na
ab0c1c65f3c7e2405d1b285b5164b86b_seg10.wav	7.5	9.0	na żabę
ab0c1c65f3c7e2405d1b285b5164b86b_seg11.wav	8.25	9.75	
a91abb1d61b77ad27235e3e411b91d0e_seg0.wav	0.0	1.5	nie wiem dla
a91abb1d61b77ad27235e3e411b91d0e_seg1.wav	0.75	2.25	dlaczego tak cię to bo
a91abb1d61b77ad27235e3e411b91d0e_seg2.wav	1.5	3.0	to bawi
a91abb1d61b77ad27235e3e411b91d0e_seg3.wav	2.25	3.75	
446c1fe979bf2ad31d0be4a18f7be9d4_seg0.wav	0.0	1.5	dalej każda
446c1fe979bf2ad31d0be4a18f7be9d4_seg1.wav	0.75	2.25	do reprezentacji
446c1fe979bf2ad31d0be4a18f7be9d4_seg2.wav	1.5	3.0	jest przetwarzana
446c1fe979bf2ad31d0be4a18f7be9d4_seg3.wav	2.25	3.75	na oddzielnie
446c1fe979bf2ad31d0be4a18f7be9d4_seg4.wav	3.0	4.5	wspólną świecie
446c1fe979bf2ad31d0be4a18f7be9d4_seg5.wav	3.75	5.25	jednokierunkową
446c1fe979bf2ad31d0be4a18f7be9d4_seg6.wav	4.5	6.0	składająca
446c1fe979bf2ad31d0be4a18f7be9d4_seg7.wav	5.25	6.75	przez dwóch warstw
446c1fe979bf2ad31d0be4a18f7be9d4_seg8.wav	6.0	7.5	liniowych
446c1fe979bf2ad31d0be4a18f7be9d4_seg9.wav	6.75	8.25	
e16bf7b30b414d67c84b65a3ba85c27f_seg0.wav	0.0	1.5	nie mogę ci wszystko
e16bf7b30b414d67c84b65a3ba85c27f_seg1.wav	0.75	2.25	wszystkiego dokładnie
e16bf7b30b414d67c84b65a3ba85c27f_seg2.wav	1.5	3.0	wyłuszczyć gdyż
e16bf7b30b414d67c84b65a3ba85c27f_seg3.wav	2.25	3.75	oczekują mnie to
e16bf7b30b414d67c84b65a3ba85c27f_seg4.wav	3.0	4.5	towarzysze
e16bf7b30b414d67c84b65a3ba85c27f_seg5.wav	3.75	5.25	
aa6f0c47b87d48e16cb0562324e0d033_seg0.wav	0.0	1.5	1:00 sprzed
aa6f0c47b87d48e16cb0562324e0d033_seg1.wav	0.75	2.25	przeprowadzonych ekstra
aa6f0c47b87d48e16cb0562324e0d033_seg2.wav	1.5	3.0	eksperymentów
aa6f0c47b87d48e16cb0562324e0d033_seg3.wav	2.25	3.75	model został wytrę
aa6f0c47b87d48e16cb0562324e0d033_seg4.wav	3.0	4.5	wytrenowany nadany
aa6f0c47b87d48e16cb0562324e0d033_seg5.wav	3.75	5.25	w języku angielskim
aa6f0c47b87d48e16cb0562324e0d033_seg6.wav	4.5	6.0	po angielskim
aa6f0c47b87d48e16cb0562324e0d033_seg7.wav	5.25	6.75	
6c40754002035a23c9d8704754f4a994_seg0.wav	0.0	1.5	on w życiu
6c40754002035a23c9d8704754f4a994_seg1.wav	0.75	2.25	w życiu bym nie przypuszczał
6c40754002035a23c9d8704754f4a994_seg2.wav	1.5	3.0	że dzisiejszej
6c40754002035a23c9d8704754f4a994_seg3.wav	2.25	3.75	dzisiaj w nocy dowie się pa
6c40754002035a23c9d8704754f4a994_seg4.wav	3.0	4.5	się prawdy
6c40754002035a23c9d8704754f4a994_seg5.wav	3.75	5.25	
758d9f214e7f84d1b7382d724b2f3834_seg0.wav	0.0	1.5	wyrazy w każdym
758d9f214e7f84d1b7382d724b2f3834_seg1.wav	0.75	2.25	w każdym języku z czas
758d9f214e7f84d1b7382d724b2f3834_seg2.wav	1.5	3.0	czasem zmieniają z
758d9f214e7f84d1b7382d724b2f3834_seg3.wav	2.25	3.75	oznaczenie
758d9f214e7f84d1b7382d724b2f3834_seg4.wav	3.0	4.5	
b9515b2baea04338e5e24f8bd027f041_seg0.wav	0.0	1.5	w jednej chwili
b9515b2baea04338e5e24f8bd027f041_seg1.wav	0.75	2.25	Filip dużym
b9515b2baea04338e5e24f8bd027f041_seg2.wav	1.5	3.0	czerwonych oczu w pa
b9515b2baea04338e5e24f8bd027f041_seg3.wav	2.25	3.75	wpatruję się w ciebie
b9515b2baea04338e5e24f8bd027f041_seg4.wav	3.0	4.5	ciebie
22708443aebde4346f59494357a13170_seg0.wav	0.0	1.5	już przed nimi
22708443aebde4346f59494357a13170_seg1.wav	0.75	2.25	znajdował się czas
22708443aebde4346f59494357a13170_seg2.wav	1.5	3.0	czarny zamek
22708443aebde4346f59494357a13170_seg3.wav	2.25	3.75	
475cfe37c36af0e7944388fb30f73f46_seg0.wav	0.0	1.5	stolicą w
475cfe37c36af0e7944388fb30f73f46_seg1.wav	0.75	2.25	Polski jest Warszawa
475cfe37c36af0e7944388fb30f73f46_seg2.wav	1.5	3.0	Warszawa
475cfe37c36af0e7944388fb30f73f46_seg3.wav	2.25	3.75	
45d82557727d747a4d31984f08853991_seg0.wav	0.0	1.5	Czy można mieć
45d82557727d747a4d31984f08853991_seg1.wav	0.75	2.25	pytania
45d82557727d747a4d31984f08853991_seg2.wav	1.5	3.0	
090f718a2886b200e9c26e46edec782f_seg0.wav	0.0	1.5	wreszcie zoba
090f718a2886b200e9c26e46edec782f_seg1.wav	0.75	2.25	zobaczyłem jak na dłoni
090f718a2886b200e9c26e46edec782f_seg2.wav	1.5	3.0	dłoni cały klasztor
090f718a2886b200e9c26e46edec782f_seg3.wav	2.25	3.75	klasztor
a6fcac91dccf7a724209523ec6991432_seg0.wav	0.0	1.5	w punktach
a6fcac91dccf7a724209523ec6991432_seg1.wav	0.75	2.25	kulminacyjny
a6fcac91dccf7a724209523ec6991432_seg2.wav	1.5	3.0	robił dimming
a6fcac91dccf7a724209523ec6991432_seg3.wav	2.25	3.75	menda
a6fcac91dccf7a724209523ec6991432_seg4.wav	3.0	4.5	to było jego nowy
a6fcac91dccf7a724209523ec6991432_seg5.wav	3.75	5.25	nowym odkryciem
a6fcac91dccf7a724209523ec6991432_seg6.wav	4.5	6.0	
d73f73505f214efd57a6d4354fcd712d_seg0.wav	0.0	1.5	wiesz gdzie zaczynają
d73f73505f214efd57a6d4354fcd712d_seg1.wav	0.75	2.25	szukający
d73f73505f214efd57a6d4354fcd712d_seg2.wav	1.5	3.0	prawda
d73f73505f214efd57a6d4354fcd712d_seg3.wav	2.25	3.75	
f70753611c877e0b3945de8b1c2b40ee_seg0.wav	0.0	1.5	drogi ishan
f70753611c877e0b3945de8b1c2b40ee_seg1.wav	0.75	2.25	Szanowny Mistrzów
f70753611c877e0b3945de8b1c2b40ee_seg2.wav	1.5	3.0	supernat
f70753611c877e0b3945de8b1c2b40ee_seg3.wav	2.25	3.75	
94d53a68c89ab2e397846c2e65c5f126_seg0.wav	0.0	1.5	Sprawdziłem już
94d53a68c89ab2e397846c2e65c5f126_seg1.wav	0.75	2.25	już dwie księgi i
94d53a68c89ab2e397846c2e65c5f126_seg2.wav	1.5	3.0	i zagłębiałem się
94d53a68c89ab2e397846c2e65c5f126_seg3.wav	2.25	3.75	dobrze w trzeciej
94d53a68c89ab2e397846c2e65c5f126_seg4.wav	3.0	4.5	
17b680706c88df3ed70512fb4bcace6a_seg0.wav	0.0	1.5	nieważne
17b680706c88df3ed70512fb4bcace6a_seg1.wav	0.75	2.25	na miękko
17b680706c88df3ed70512fb4bcace6a_seg2.wav	1.5	3.0	kontynuować
17b680706c88df3ed70512fb4bcace6a_seg3.wav	2.25	3.75	
3a7fb3a81ce3bf3afb6a004d936e90f2_seg0.wav	0.0	1.5	Poznałem to po
3a7fb3a81ce3bf3afb6a004d936e90f2_seg1.wav	0.75	2.25	to potem ISS
3a7fb3a81ce3bf3afb6a004d936e90f2_seg2.wav	1.5	3.0	i słyszałem bardzo
3a7fb3a81ce3bf3afb6a004d936e90f2_seg3.wav	2.25	3.75	do blisko i głosy
3a7fb3a81ce3bf3afb6a004d936e90f2_seg4.wav	3.0	4.5	włosy
89088ae284ac82e2ea1b73a08994914d_seg0.wav	0.0	1.5	wychylić głowę
89088ae284ac82e2ea1b73a08994914d_seg1.wav	0.75	2.25	głowę zatopił MZ
89088ae284ac82e2ea1b73a08994914d_seg2.wav	1.5	3.0	zęby i łydka
89088ae284ac82e2ea1b73a08994914d_seg3.wav	2.25	3.75	
db7f5d4ee908f60972994b5a2f7ab393_seg0.wav	0.0	1.5	jego Szeroka
db7f5d4ee908f60972994b5a2f7ab393_seg1.wav	0.75	2.25	twarz zarumieniła
db7f5d4ee908f60972994b5a2f7ab393_seg2.wav	1.5	3.0	jak u młodej
db7f5d4ee908f60972994b5a2f7ab393_seg3.wav	2.25	3.75	dziewczyny które
db7f5d4ee908f60972994b5a2f7ab393_seg4.wav	3.0	4.5	powiedziane jakiś
db7f5d4ee908f60972994b5a2f7ab393_seg5.wav	3.75	5.25	jakiś komplement
db7f5d4ee908f60972994b5a2f7ab393_seg6.wav	4.5	6.0	
e311dacaa6b2b7f91d02cac736960cb8_seg0.wav	0.0	1.5	miał na sobie OK
e311dacaa6b2b7f91d02cac736960cb8_seg1.wav	0.75	2.25	obszerny
e311dacaa6b2b7f91d02cac736960cb8_seg2.wav	1.5	3.0	szary płaszcz
e311dacaa6b2b7f91d02cac736960cb8_seg3.wav	2.25	3.75	wielki kaptur
e311dacaa6b2b7f91d02cac736960cb8_seg4.wav	3.0	4.5	kaptur
f65cc3d10599ec21b7b6bab6878c337e_seg0.wav	0.0	1.5	jakaś Ona
f65cc3d10599ec21b7b6bab6878c337e_seg1.wav	0.75	2.25	Ona piękna
f65cc3d10599ec21b7b6bab6878c337e_seg2.wav	1.5	3.0	
b1c33376e4b9e3e7d98e33232ac9f072_seg0.wav	0.0	1.5	słońce rzucało
b1c33376e4b9e3e7d98e33232ac9f072_seg1.wav	0.75	2.25	Ukośna promień
b1c33376e4b9e3e7d98e33232ac9f072_seg2.wav	1.5	3.0	na zielono o
b1c33376e4b9e3e7d98e33232ac9f072_seg3.wav	2.25	3.75	oliwkowe zbocza
b1c33376e4b9e3e7d98e33232ac9f072_seg4.wav	3.0	4.5	Smocza łożyska
b1c33376e4b9e3e7d98e33232ac9f072_seg5.wav	3.75	5.25	
52a4c90ab53f61e0f9025e33b78fef3b_seg0.wav	0.0	1.5	ale ten od
52a4c90ab53f61e0f9025e33b78fef3b_seg1.wav	0.75	2.25	odwrót nie był taki
52a4c90ab53f61e0f9025e33b78fef3b_seg2.wav	1.5	3.0	taki łatwy
52a4c90ab53f61e0f9025e33b78fef3b_seg3.wav	2.25	3.75	
829bebf222202dfb4fc4fcc9237d2ad1_seg0.wav	0.0	1.5	jej słowa o
829bebf222202dfb4fc4fcc9237d2ad1_seg1.wav	0.75	2.25	o tym że mam
829bebf222202dfb4fc4fcc9237d2ad1_seg2.wav	1.5	3.0	że bała się przyjęcia do
829bebf222202dfb4fc4fcc9237d2ad1_seg3.wav	2.25	3.75	domku przez kogoś
829bebf222202dfb4fc4fcc9237d2ad1_seg4.wav	3.0	4.5	kogoś innego od
829bebf222202dfb4fc4fcc9237d2ad1_seg5.wav	3.75	5.25	od początku były przez
829bebf222202dfb4fc4fcc9237d2ad1_seg6.wav	4.5	6.0	prześmiewcze
829bebf222202dfb4fc4fcc9237d2ad1_seg7.wav	5.25	6.75	
10596b6487602f5e3dcb59a5743f1597_seg0.wav	0.0	1.5	kable są
10596b6487602f5e3dcb59a5743f1597_seg1.wav	0.75	2.25	podłączony do Główny
10596b6487602f5e3dcb59a5743f1597_seg2.wav	1.5	3.0	głównych drzwi
10596b6487602f5e3dcb59a5743f1597_seg3.wav	2.25	3.75	do wszystkich okien
10596b6487602f5e3dcb59a5743f1597_seg4.wav	3.0	4.5	i to wszystko
10596b6487602f5e3dcb59a5743f1597_seg5.wav	3.75	5.25	wszystko jest połączone z
10596b6487602f5e3dcb59a5743f1597_seg6.wav	4.5	6.0	syrena na dachu
10596b6487602f5e3dcb59a5743f1597_seg7.wav	5.25	6.75	
cd8a73ca1797a84976a2b82c4e5e702e_seg0.wav	0.0	1.5	muszę to już być
cd8a73ca1797a84976a2b82c4e5e702e_seg1.wav	0.75	2.25	kilka ładnych
cd8a73ca1797a84976a2b82c4e5e702e_seg2.wav	1.5	3.0	Mimi
77497437b251cd5c10a34f987d9a820d_seg0.wav	0.0	1.5	siedziała przy
77497437b251cd5c10a34f987d9a820d_seg1.wav	0.75	2.25	ogród w sypialni
77497437b251cd5c10a34f987d9a820d_seg2.wav	1.5	3.0	swoim szlafrok
77497437b251cd5c10a34f987d9a820d_seg3.wav	2.25	3.75	w roku z głową
77497437b251cd5c10a34f987d9a820d_seg4.wav	3.0	4.5	4:00 na rękę
77497437b251cd5c10a34f987d9a820d_seg5.wav	3.75	5.25	na rękach
bb89da9cd7533f45871ddcd1deb4fd65_seg0.wav	0.0	1.5	nie chciała przed
bb89da9cd7533f45871ddcd1deb4fd65_seg1.wav	0.75	2.25	przekraczać pewnych do
bb89da9cd7533f45871ddcd1deb4fd65_seg2.wav	1.5	3.0	granit które
bb89da9cd7533f45871ddcd1deb4fd65_seg3.wav	2.25	3.75	które wprowadziły Buffon
bb89da9cd7533f45871ddcd1deb4fd65_seg4.wav	3.0	4.5	chłopaka w dyskomfort
bb89da9cd7533f45871ddcd1deb4fd65_seg5.wav	3.75	5.25	komfort
4c964c37ab01d11e5ff8e13c198bdcbd_seg0.wav	0.0	1.5	zostaw mnie
4c964c37ab01d11e5ff8e13c198bdcbd_seg1.wav	0.75	2.25	nie możemy
4c964c37ab01d11e5ff8e13c198bdcbd_seg2.wav	1.5	3.0	możemy zrobić to później
4c964c37ab01d11e5ff8e13c198bdcbd_seg3.wav	2.25	3.75	później może po
4c964c37ab01d11e5ff8e13c198bdcbd_seg4.wav	3.0	4.5	Poproszę Elzę
4c964c37ab01d11e5ff8e13c198bdcbd_seg5.wav	3.75	5.25	lub lilia
4c964c37ab01d11e5ff8e13c198bdcbd_seg6.wav	4.5	6.0	ale ty musisz
4c964c37ab01d11e5ff8e13c198bdcbd_seg7.wav	5.25	6.75	musisz iść do skrzydła
4c964c37ab01d11e5ff8e13c198bdcbd_seg8.wav	6.0	7.5	skrzydła szpitalnego
4c964c37ab01d11e5ff8e13c198bdcbd_seg9.wav	6.75	8.25	ja nie wiem czy
4c964c37ab01d11e5ff8e13c198bdcbd_seg10.wav	7.5	9.0	jestem w stanie to na
4c964c37ab01d11e5ff8e13c198bdcbd_seg11.wav	8.25	9.75	to naprawić
4c964c37ab01d11e5ff8e13c198bdcbd_seg12.wav	9.0	10.5	
deb2255d088b791a3d51915d1766f832_seg0.wav	0.0	1.5	nagle ryknął
deb2255d088b791a3d51915d1766f832_seg1.wav	0.75	2.25	tuż nad samym
deb2255d088b791a3d51915d1766f832_seg2.wav	1.5	3.0	uchem sygnał
deb2255d088b791a3d51915d1766f832_seg3.wav	2.25	3.75	parowozu
deb2255d088b791a3d51915d1766f832_seg4.wav	3.0	4.5	
a2fe4d6d08a3e2f844c69b9b47c7f513_seg0.wav	0.0	1.5	Mam to w dupie
91d9b5b5d4a4a7c3d14539674733c8a4_seg0.wav	0.0	1.5	czemu on
91d9b5b5d4a4a7c3d14539674733c8a4_seg1.wav	0.75	2.25	nie powiedział jej nie ma
91d9b5b5d4a4a7c3d14539674733c8a4_seg2.wav	1.5	3.0	niemal wszystkiego w
91d9b5b5d4a4a7c3d14539674733c8a4_seg3.wav	2.25	3.75	w dwóch słowach
91d9b5b5d4a4a7c3d14539674733c8a4_seg4.wav	3.0	4.5	
efabcafde639b917b963f12ada243b61_seg0.wav	0.0	1.5	cóż z
efabcafde639b917b963f12ada243b61_seg1.wav	0.75	2.25	z tego skoro
efabcafde639b917b963f12ada243b61_seg2.wav	1.5	3.0	widziadło są tylko
efabcafde639b917b963f12ada243b61_seg3.wav	2.25	3.75	tylko objawem
efabcafde639b917b963f12ada243b61_seg4.wav	3.0	4.5	denerwowania mleko
efabcafde639b917b963f12ada243b61_seg5.wav	3.75	5.25	
46daec36cd632c02a1bb6dfb587aae8d_seg0.wav	0.0	1.5	Ustaw na cichy
46daec36cd632c02a1bb6dfb587aae8d_seg1.wav	0.75	2.25	bo ci powie
46daec36cd632c02a1bb6dfb587aae8d_seg2.wav	1.5	3.0	powiadomienia cały czas
46daec36cd632c02a1bb6dfb587aae8d_seg3.wav	2.25	3.75	czas przychodzą
46daec36cd632c02a1bb6dfb587aae8d_seg4.wav	3.0	4.5	
15afed52f4685a10cdafcee99829f376_seg0.wav	0.0	1.5	zaszły się po
15afed52f4685a10cdafcee99829f376_seg1.wav	0.75	2.25	po prostu na zewnątrz
15afed52f4685a10cdafcee99829f376_seg2.wav	1.5	3.0	wewnątrz z ryby
15afed52f4685a10cdafcee99829f376_seg3.wav	2.25	3.75	kąt
15afed52f4685a10cdafcee99829f376_seg4.wav	3.0	4.5	utworzony przez koty
15afed52f4685a10cdafcee99829f376_seg5.wav	3.75	5.25	kopiec termitów
15afed52f4685a10cdafcee99829f376_seg6.wav	4.5	6.0	i drzewo
15afed52f4685a10cdafcee99829f376_seg7.wav	5.25	6.75	
10bb0fce8ff1299efcba0671e7627359_seg0.wav	0.0	1.5	niepodobna wytrzy
10bb0fce8ff1299efcba0671e7627359_seg1.wav	0.75	2.25	trzymać tego ciągle
10bb0fce8ff1299efcba0671e7627359_seg2.wav	1.5	3.0	oczekiwania
10bb0fce8ff1299efcba0671e7627359_seg3.wav	2.25	3.75	
cad9299d94e886b79bf09c263cc49eca_seg0.wav	0.0	1.5	dlatego też poszło
cad9299d94e886b79bf09c263cc49eca_seg1.wav	0.75	2.25	spośród wszystkich ludzi
cad9299d94e886b79bf09c263cc49eca_seg2.wav	1.5	3.0	ludzi najbardziej nie
cad9299d94e886b79bf09c263cc49eca_seg3.wav	2.25	3.75	nienawidzę pana
cad9299d94e886b79bf09c263cc49eca_seg4.wav	3.0	4.5	
ba3c907606714a0a4022d616d01f2c28_seg0.wav	0.0	1.5	większość badań
ba3c907606714a0a4022d616d01f2c28_seg1.wav	0.75	2.25	badań prowadzona jest
ba3c907606714a0a4022d616d01f2c28_seg2.wav	1.5	3.0	jest jednak na tekst
ba3c907606714a0a4022d616d01f2c28_seg3.wav	2.25	3.75	tekstach w języku angielskim
ba3c907606714a0a4022d616d01f2c28_seg4.wav	3.0	4.5	po angielskim
ba3c907606714a0a4022d616d01f2c28_seg5.wav	3.75	5.25	Dlaczego w tej
ba3c907606714a0a4022d616d01f2c28_seg6.wav	4.5	6.0	pracę zdecydowana
ba3c907606714a0a4022d616d01f2c28_seg7.wav	5.25	6.75	rozszerzyć
ba3c907606714a0a4022d616d01f2c28_seg8.wav	6.0	7.5	na badania na e
ba3c907606714a0a4022d616d01f2c28_seg9.wav	6.75	8.25	na inne języki
ba3c907606714a0a4022d616d01f2c28_seg10.wav	7.5	9.0	
6219ce669eb26b873004ca2607d4ad9a_seg0.wav	0.0	1.5	pamiętam obawy z
6219ce669eb26b873004ca2607d4ad9a_seg1.wav	0.75	2.25	z tym związane
6219ce669eb26b873004ca2607d4ad9a_seg2.wav	1.5	3.0	ale i dość
6219ce669eb26b873004ca2607d4ad9a_seg3.wav	2.25	3.75	doświadczenie zebrane
6219ce669eb26b873004ca2607d4ad9a_seg4.wav	3.0	4.5	przetworzenie gim
6219ce669eb26b873004ca2607d4ad9a_seg5.wav	3.75	5.25	gimnazjum
6219ce669eb26b873004ca2607d4ad9a_seg6.wav	4.5	6.0	
3014effdb003b9ebfd3e2687b7ccfb1e_seg0.wav	0.0	1.5	Jak się nazywa
3014effdb003b9ebfd3e2687b7ccfb1e_seg1.wav	0.75	2.25	twój ojciec
3014effdb003b9ebfd3e2687b7ccfb1e_seg2.wav	1.5	3.0	
a3902f0f00967f29526a7f3a9f79a962_seg0.wav	0.0	1.5	nie chcę jutro
a3902f0f00967f29526a7f3a9f79a962_seg1.wav	0.75	2.25	chcę dziś
a3902f0f00967f29526a7f3a9f79a962_seg2.wav	1.5	3.0	
cde21b842752e5f28b3fcedb25e77e1b_seg0.wav	0.0	1.5	można zauważyć
cde21b842752e5f28b3fcedb25e77e1b_seg1.wav	0.75	2.25	uważać że nagrania
cde21b842752e5f28b3fcedb25e77e1b_seg2.wav	1.5	3.0	nagrania zaczynają się
cde21b842752e5f28b3fcedb25e77e1b_seg3.wav	2.25	3.75	i kończę rela
cde21b842752e5f28b3fcedb25e77e1b_seg4.wav	3.0	4.5	relatywnie dużymi
cde21b842752e5f28b3fcedb25e77e1b_seg5.wav	3.75	5.25	fragmentami ci
cde21b842752e5f28b3fcedb25e77e1b_seg6.wav	4.5	6.0	która
cde21b842752e5f28b3fcedb25e77e1b_seg7.wav	5.25	6.75	można by skrócić
cde21b842752e5f28b3fcedb25e77e1b_seg8.wav	6.0	7.5	Tak jestem
cde21b842752e5f28b3fcedb25e77e1b_seg9.wav	6.75	8.25	tego przetwarzania Do
cde21b842752e5f28b3fcedb25e77e1b_seg10.wav	7.5	9.0	danych
cde21b842752e5f28b3fcedb25e77e1b_seg11.wav	8.25	9.75	
45a567cd154ef8e5ff40a19dd69fad5e_seg0.wav	0.0	1.5	pozbawienie oparcia
45a567cd154ef8e5ff40a19dd69fad5e_seg1.wav	0.75	2.25	otwarcia
45a567cd154ef8e5ff40a19dd69fad5e_seg2.wav	1.5	3.0	nie opuści nawet
45a567cd154ef8e5ff40a19dd69fad5e_seg3.wav	2.25	3.75	miejsce
45a567cd154ef8e5ff40a19dd69fad5e_seg4.wav	3.0	4.5	wczasowych
45a567cd154ef8e5ff40a19dd69fad5e_seg5.wav	3.75	5.25	
96e0227ce4a9bfdc7efb80b9a8474c1e_seg0.wav	0.0	1.5	naczelnik mada
96e0227ce4a9bfdc7efb80b9a8474c1e_seg1.wav	0.75	2.25	na dalekie niebie
96e0227ce4a9bfdc7efb80b9a8474c1e_seg2.wav	1.5	3.0	niebieskie oczy
96e0227ce4a9bfdc7efb80b9a8474c1e_seg3.wav	2.25	3.75	
1b72fcde72485bccfbec69127c51592e_seg0.wav	0.0	1.5	lizzo
1b72fcde72485bccfbec69127c51592e_seg1.wav	0.75	2.25	rzekł
1b72fcde72485bccfbec69127c51592e_seg2.wav	1.5	3.0	trzeba przygotować
1b72fcde72485bccfbec69127c51592e_seg3.wav	2.25	3.75	trochę herbaty
1b72fcde72485bccfbec69127c51592e_seg4.wav	3.0	4.5	rabaty dla proboszcza
1b72fcde72485bccfbec69127c51592e_seg5.wav	3.75	5.25	
fa9f8c9cfeb8a7f3e5e00c34c594551f_seg0.wav	0.0	1.5	Ale za każdym razem
fa9f8c9cfeb8a7f3e5e00c34c594551f_seg1.wav	0.75	2.25	razem Odrzuciłem
fa9f8c9cfeb8a7f3e5e00c34c594551f_seg2.wav	1.5	3.0	też tą decyzję
fa9f8c9cfeb8a7f3e5e00c34c594551f_seg3.wav	2.25	3.75	
